symbol,name_jp,market,score_0to7,official_score,official_applicable,official_rule1_new_high,official_rule3_growth,official_rule3_no_decline,official_rule4_recent20,official_rule5_sales,official_rule6_profit,official_rule7_resilience,official_rule8_per,official_rule9_small_cap,nh_stable_growth,nh_no_big_drop,nh_last1_20,nh_last2_20,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,per,market_cap,digest,market_strength_ratio
1801.T,大成建設,プライム,4,5,8,True,True,False,True,False,True,False,True,,False,False,True,True,2.456823438704703,0.4597165057735433,0.9760177440968532,-0.05593517407932412,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,17.5,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
7049.T,識学,グロース,4,5,9,True,False,False,False,True,True,False,True,True,False,False,False,,-4.207207207207207,,6.245454545454545,0.7729323308270677,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満,11.4,8509999999.999999,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5039.T,キットアライブ,札証Ａ,3,6,9,True,True,False,False,True,True,False,True,True,False,False,False,False,-0.24257425742574257,-0.07026521004051,1.3333333333333333,0.19796954314720813,True,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 経常成長の加速なし; 過去に減益あり; 揺るぎない成長要件未満,15.9,1770000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1860.T,戸田建設,プライム,4,4,9,True,False,False,False,True,True,False,True,False,False,False,False,True,0.14146686025978106,0.2360466555227272,0.6962495358336428,0.21694870745251907,True,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,13.4,407700000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1951.T,エクシオグループ,プライム,4,4,9,True,False,False,False,True,True,False,True,False,False,False,False,False,0.17837603596771578,0.1350437444943895,0.670863599677159,0.23405333117198898,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 年平均成長+7%未達; 過去に減益あり; 揺るぎない成長要件未満; 時価総額>=500億,17.8,542500000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1807.T,佐藤渡辺,スタンダード,3,5,9,True,True,False,False,False,True,False,True,True,False,False,False,True,-0.24716553287981857,0.3685980596220091,1.9361702127659575,-0.12013023464690693,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,13.8,12000000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1898.T,世紀東急工業,プライム,3,5,9,True,True,False,True,False,True,False,True,False,False,False,True,True,0.41932319764590487,0.47872457525898904,0.3466003316749585,-0.060271011721672624,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,13.0,61200000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1904.T,大成温調,スタンダード,3,5,9,True,True,True,False,False,False,False,True,True,False,True,False,True,0.12901134521880064,0.32031937168370117,0.05367965367965368,-0.03387014314928426,False,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,15.6,31100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
5596.T,アウトルックコンサルティング,グロース,3,5,9,True,True,False,False,False,True,False,True,True,False,True,False,False,-0.07933579335793361,0.03702991011964496,0.5056179775280899,0.08080808080808081,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,14.1,6420000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2902.T,,,4,3,7,True,True,False,True,False,False,False,,,False,False,True,True,1.2251184834123223,0.257453123177247,0.4059800664451827,0.05740518962075848,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 公式スコア上限7/9: データ不足; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,,,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1866.T,北野建設,スタンダード,3,4,9,True,True,False,False,False,False,False,True,True,False,True,False,False,-0.19771338458505816,-0.03360740910176607,0.02197802197802198,-0.10051813471502591,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,13.9,36200000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1966.T,高田工業所,スタンダード,3,4,9,True,True,False,False,False,False,False,True,True,False,True,True,False,0.20628930817610058,0.028455438137838795,-0.7716535433070866,-0.057436686721701415,False,False,True,False,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,9.2,13100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2002.T,日清製粉グループ本社,プライム,3,4,9,True,True,True,False,False,False,False,True,False,False,True,False,True,-0.0156425028004481,0.22020943973592955,-0.05605095541401274,0.0014236756801877211,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,18.5,560400000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2146.T,ＵＴグループ,プライム,3,4,9,True,True,False,False,False,True,False,True,False,False,True,False,False,-0.12014472704054491,-0.032565576474767766,0.39056500274273176,-0.08166604028032631,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,18.6,118600000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
446A.T,ノースサンド,グロース,3,4,6,True,True,False,True,,,,True,False,False,True,True,True,1.6223055295220243,2.0091553933337796,,,,,,,年率5–10%の安定成長は未達; 四半期データ不足; 公式スコア上限6/9: データ不足; 過去に減益あり; 時価総額>=500億,32.6,113200000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
7097.T,さくらさくプラス,グロース,3,4,9,True,True,False,False,False,False,False,True,True,False,False,False,True,0.1848450057405282,0.3798764584521348,-0.24079320113314448,-0.2775626998821747,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,16.2,13700000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
2384.T,ＳＢＳホールディングス,プライム,4,2,9,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.06502253506861799,-0.07123965605201699,3.9945602901178603,0.25131054052311064,True,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,13.6,152700000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1333.T,マルハニチロ,プライム,3,3,9,True,False,False,False,False,True,False,True,False,False,True,False,False,0.03690606313894418,-0.018773232046101485,0.544236385500773,-0.007652449437875628,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満; 時価総額>=500億,11.4,199900000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
7345.T,アイ・パートナーズフィナンシャル,グロース,3,3,8,True,False,False,False,False,True,False,,True,False,False,False,False,-1.2307692307692308,-0.841886116991581,12.0,0.10427528675703858,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達; 公式スコア上限8/9: データ不足; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,,2340000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1433.T,ベステラ,プライム,2,4,9,True,False,False,False,False,True,False,True,True,False,False,True,,0.4545454545454546,,0.29218106995884774,0.05660377358490566,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,21.3,11900000000.0,,
1982.T,日比谷総合設備,プライム,2,4,9,True,True,True,False,False,False,False,True,False,False,True,True,False,0.2624883648774434,0.10899164804882244,-0.1077971878994461,0.06680916637669633,False,False,False,False,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,17.1,113100000000.0,,
2009.T,鳥越製粉,スタンダード,2,4,9,True,False,False,False,False,True,False,True,True,False,True,False,False,0.013015184381778733,-0.03227208048790464,0.08571428571428572,0.010268300761841669,False,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 揺るぎない成長要件未満,26.9,30400000000.0,,
1417.T,ミライト・ワン,プライム,3,2,9,True,False,False,False,False,False,False,True,False,False,False,True,False,0.46976993044408766,0.10779775612585696,2.008742714404663,0.036924724856110494,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.9,323100000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1721.T,コムシスホールディングス,プライム,3,2,9,True,False,False,False,False,False,False,True,False,False,False,False,True,0.15481730864442023,0.2280266265383526,0.11227291930713984,0.021780554976306727,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,17.1,608700000000.0,(Perplexity要約失敗: 401 Client Error: Unauthorized for url: https://api.perplexity.ai/chat/completions),
1776.T,三井住建道路,スタンダード,2,3,9,True,False,False,False,False,False,False,True,True,False,False,False,False,-0.7370983446932814,-0.4842385704448725,3.0,0.0893087161872048,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満,35.3,14900000000.0,,
485A.T,パワーエックス,グロース,2,3,5,True,True,True,False,,,,,False,False,True,False,True,-0.006100749520655424,0.6868044881483819,,,,,,,年率5–10%の安定成長は未達; 直近1年+20%未満; 四半期データ不足; 公式スコア上限5/9: データ不足; 時価総額>=500億,,86500000000.0,,
480A.T,リブ・コンサルティング,グロース,1,3,6,True,False,False,False,,,,True,True,False,False,False,True,-22.434782608695652,0.43323643083291286,,,,,,,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 四半期データ不足; 公式スコア上限6/9: データ不足; 年平均成長+7%未達; 過去に減益あり,18.5,8220000000.0,,
2108.T,日本甜菜製糖,プライム,0,4,9,True,False,False,False,True,False,False,True,True,False,False,False,False,-0.3762486126526082,-0.24901803704723946,-1.2831858407079646,0.10822935651198654,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 経常YoY+20%不足; 揺るぎない成長要件未満,51.0,48700000000.0,,
1808.T,長谷工コーポレーション,プライム,1,2,9,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0008879928960567884,-0.027903026485384563,-0.028970163618864293,0.1298634936856705,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,14.2,911100000000.0,,
2281.T,プリマハム,プライム,1,2,9,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.18488047190313572,-0.0003806623662858666,-0.1006010756089845,0.031746031746031744,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,16.9,136100000000.0,,
2790.T,ナフコ,スタンダード,1,2,9,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.7606268011527377,-0.6291045979874734,-0.8603531300160514,-0.08376264469704871,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 年平均成長+7%未達; 過去に減益あり; 売上YoY+10%不足; 経常YoY+20%不足; 揺るぎない成長要件未満; 時価総額>=500億,42.1,64300000000.0,,
462A.T,ＦＵＮＤＩＮＮＯ,グロース,0,3,6,True,False,False,False,,,,True,True,False,False,False,,-1.196096654275093,,,,,,,,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 四半期データ不足; 公式スコア上限6/9: データ不足; 年平均成長+7%未達; 過去に減益あり,26.9,30800000000.0,,
